game_id,season,week,home_team,away_team,gametime,stadium,location,roof,surface,temp,wind,home_bye,away_bye,home_time_advantage,dif_surface,div_game,hfa_base,home_bye_adj,away_bye_adj,home_time_advantage_adj,dif_surface_adj,div_game_adj,hfa_adj
2022_16_WAS_SF,2022,16,SF,WAS,16:05,Levi's Stadium,Home,outdoors,grass,54.0,2.0,0,0,1.0,0,0,1.649,0.0,-0.0,0.295,0.0,-0.0,1.944
2022_16_PHI_DAL,2022,16,DAL,PHI,16:25,AT&T Stadium,Home,closed,matrixturf,,,0,0,1.0,1,1,1.649,0.0,-0.0,0.295,0.576,-0.744,1.776
2022_16_OAK_PIT,2022,16,PIT,OAK,20:15,Acrisure Stadium,Home,outdoors,grass,9.0,21.0,0,0,-3.0,0,0,1.649,0.0,-0.0,-0.886,0.0,-0.0,0.763
2022_16_GB_MIA,2022,16,MIA,GB,13:00,Hard Rock Stadium,Home,outdoors,grass,45.0,14.0,0,0,1.0,0,0,1.649,0.0,-0.0,0.295,0.0,-0.0,1.944
2022_16_DEN_LAR,2022,16,LAR,DEN,16:30,SoFi Stadium,Home,dome,matrixturf,,,0,0,0.0,1,0,1.649,0.0,-0.0,0.0,0.576,-0.0,2.225
2022_16_TB_ARI,2022,16,ARI,TB,20:20,State Farm Stadium,Home,open,grass,,,0,0,2.0,0,0,1.649,0.0,-0.0,0.59,0.0,-0.0,2.239
2022_16_LAC_IND,2022,16,IND,LAC,20:15,Lucas Oil Stadium,Home,closed,fieldturf,,,0,0,-3.0,0,0,1.649,0.0,-0.0,-0.886,0.0,-0.0,0.763
2022_17_DAL_TEN,2022,17,TEN,DAL,20:15,Nissan Stadium,Home,outdoors,grass,56.0,4.0,0,0,0.0,1,0,1.669,0.0,-0.0,0.0,0.582,-0.0,2.251
2022_17_ARI_ATL,2022,17,ATL,ARI,13:00,Mercedes-Benz Stadium,Home,closed,fieldturf,,,0,0,2.0,1,0,1.669,0.0,-0.0,0.598,0.582,-0.0,2.849
2022_17_CHI_DET,2022,17,DET,CHI,13:00,Ford Field,Home,dome,fieldturf,,,0,0,1.0,1,1,1.669,0.0,-0.0,0.299,0.582,-0.753,1.797
2022_17_JAX_HOU,2022,17,HOU,JAX,13:00,NRG Stadium,Home,closed,astroturf,,,0,0,-1.0,1,1,1.669,0.0,-0.0,-0.299,0.582,-0.753,1.199
2022_17_DEN_KC,2022,17,KC,DEN,13:00,GEHA Field at Arrowhead Stadium,Home,outdoors,grass,47.0,2.0,0,0,1.0,0,1,1.669,0.0,-0.0,0.299,0.0,-0.753,1.215
2022_17_MIA_NE,2022,17,NE,MIA,13:00,Gillette Stadium,Home,outdoors,fieldturf,53.0,2.0,0,0,0.0,1,1,1.669,0.0,-0.0,0.0,0.582,-0.753,1.498
2022_17_IND_NYG,2022,17,NYG,IND,13:00,MetLife Stadium,Home,outdoors,fieldturf,52.0,14.0,0,0,0.0,0,0,1.669,0.0,-0.0,0.0,0.0,-0.0,1.669
2022_17_NO_PHI,2022,17,PHI,NO,13:00,Lincoln Financial Field,Home,outdoors,grass,54.0,11.0,0,0,1.0,1,0,1.669,0.0,-0.0,0.299,0.582,-0.0,2.55
2022_17_CAR_TB,2022,17,TB,CAR,13:00,Raymond James Stadium,Home,outdoors,grass,75.0,2.0,0,0,0.0,0,1,1.669,0.0,-0.0,0.0,0.0,-0.753,0.916
2022_17_CLE_WAS,2022,17,WAS,CLE,13:00,FedExField,Home,outdoors,grass,59.0,9.0,0,0,0.0,0,0,1.669,0.0,-0.0,0.0,0.0,-0.0,1.669
2022_17_SF_OAK,2022,17,OAK,SF,16:05,Allegiant Stadium,Home,dome,grass,,,0,0,0.0,0,0,1.669,0.0,-0.0,0.0,0.0,-0.0,1.669
2022_17_NYJ_SEA,2022,17,SEA,NYJ,16:05,Lumen Field,Home,outdoors,fieldturf,45.0,2.0,0,0,1.0,0,0,1.669,0.0,-0.0,0.299,0.0,-0.0,1.968
2022_17_MIN_GB,2022,17,GB,MIN,16:25,Lambeau Field,Home,outdoors,grass,39.0,7.0,0,0,0.0,1,1,1.669,0.0,-0.0,0.0,0.582,-0.753,1.498
2022_17_LAR_LAC,2022,17,LAC,LAR,16:25,SoFi Stadium,Home,dome,matrixturf,,,0,0,0.0,0,0,1.669,0.0,-0.0,0.0,0.0,-0.0,1.669
2022_17_PIT_BAL,2022,17,BAL,PIT,20:20,M&T Bank Stadium,Home,outdoors,grass,44.0,2.0,0,0,0.0,0,1,1.669,0.0,-0.0,0.0,0.0,-0.753,0.916
2022_18_KC_OAK,2022,18,OAK,KC,16:30,Allegiant Stadium,Home,dome,grass,,,0,0,1.0,0,1,1.681,0.0,-0.0,0.301,0.0,-0.758,1.224
2022_18_TEN_JAX,2022,18,JAX,TEN,20:15,TIAA Bank Stadium,Home,outdoors,grass,56.0,4.0,0,0,-1.0,0,1,1.681,0.0,-0.0,-0.301,0.0,-0.758,0.622
2022_18_TB_ATL,2022,18,ATL,TB,13:00,Mercedes-Benz Stadium,Home,closed,fieldturf,,,0,0,0.0,1,1,1.681,0.0,-0.0,0.0,0.587,-0.758,1.51
2022_18_NE_BUF,2022,18,BUF,NE,13:00,New Era Field,Home,outdoors,a_turf,30.0,6.0,1,0,0.0,0,1,1.681,0.482,-0.0,0.0,0.0,-0.758,1.405
2022_18_MIN_CHI,2022,18,CHI,MIN,13:00,Soldier Field,Home,outdoors,grass,32.0,2.0,0,0,0.0,1,1,1.681,0.0,-0.0,0.0,0.587,-0.758,1.51
2022_18_BAL_CIN,2022,18,CIN,BAL,13:00,Paycor Stadium,Home,outdoors,fieldturf,38.0,7.0,1,0,0.0,1,1,1.681,0.482,-0.0,0.0,0.587,-0.758,1.992
2022_18_HOU_IND,2022,18,IND,HOU,13:00,Lucas Oil Stadium,Home,closed,fieldturf,,,0,0,1.0,0,1,1.681,0.0,-0.0,0.301,0.0,-0.758,1.224
2022_18_NYJ_MIA,2022,18,MIA,NYJ,13:00,Hard Rock Stadium,Home,outdoors,grass,75.0,9.0,0,0,0.0,1,1,1.681,0.0,-0.0,0.0,0.587,-0.758,1.51
2022_18_CAR_NO,2022,18,NO,CAR,13:00,Mercedes-Benz Superdome,Home,dome,sportturf,,,0,0,-1.0,1,1,1.681,0.0,-0.0,-0.301,0.587,-0.758,1.209
2022_18_CLE_PIT,2022,18,PIT,CLE,13:00,Acrisure Stadium,Home,outdoors,grass,36.0,8.0,0,0,0.0,0,1,1.681,0.0,-0.0,0.0,0.0,-0.758,0.923
2022_18_LAC_DEN,2022,18,DEN,LAC,16:25,Empower Field at Mile High,Home,outdoors,grass,43.0,4.0,0,0,0.0,1,1,1.681,0.0,-0.0,0.0,0.587,-0.758,1.51
2022_18_NYG_PHI,2022,18,PHI,NYG,16:25,Lincoln Financial Field,Home,outdoors,grass,43.0,12.0,0,0,0.0,1,1,1.681,0.0,-0.0,0.0,0.587,-0.758,1.51
2022_18_LAR_SEA,2022,18,SEA,LAR,16:25,Lumen Field,Home,outdoors,fieldturf,45.0,4.0,0,0,0.0,0,1,1.681,0.0,-0.0,0.0,0.0,-0.758,0.923
2022_18_ARI_SF,2022,18,SF,ARI,16:25,Levi's Stadium,Home,outdoors,grass,57.0,2.0,0,0,-0.0,0,1,1.681,0.0,-0.0,-0.0,0.0,-0.758,0.923
2022_18_DAL_WAS,2022,18,WAS,DAL,16:25,FedExField,Home,outdoors,grass,42.0,7.0,0,0,-1.0,1,1,1.681,0.0,-0.0,-0.301,0.587,-0.758,1.209
2022_18_DET_GB,2022,18,GB,DET,20:20,Lambeau Field,Home,outdoors,grass,21.0,4.0,0,0,1.0,1,1,1.681,0.0,-0.0,0.301,0.587,-0.758,1.811
2022_19_SEA_SF,2022,19,SF,SEA,16:30,Levi's Stadium,Home,outdoors,grass,57.0,11.0,0,0,0.0,1,1,1.681,0.0,-0.0,0.0,0.587,-0.758,1.51
2022_19_LAC_JAX,2022,19,JAX,LAC,20:15,TIAA Bank Stadium,Home,outdoors,grass,37.0,4.0,0,0,-3.0,1,0,1.681,0.0,-0.0,-0.903,0.587,-0.0,1.365
2022_19_MIA_BUF,2022,19,BUF,MIA,13:00,New Era Field,Home,outdoors,a_turf,27.0,4.0,0,0,0.0,1,1,1.681,0.0,-0.0,0.0,0.587,-0.758,1.51
2022_19_NYG_MIN,2022,19,MIN,NYG,16:50,U.S. Bank Stadium,Home,dome,sportturf,,,0,0,1.0,0,0,1.681,0.0,-0.0,0.301,0.0,-0.0,1.982
2022_19_BAL_CIN,2022,19,CIN,BAL,20:15,Paycor Stadium,Home,outdoors,fieldturf,30.0,4.0,0,0,0.0,1,1,1.681,0.0,-0.0,0.0,0.587,-0.758,1.51
2022_19_DAL_TB,2022,19,TB,DAL,20:15,Raymond James Stadium,Home,outdoors,grass,58.0,2.0,0,0,-1.0,1,0,1.681,0.0,-0.0,-0.301,0.587,-0.0,1.967
2022_20_JAX_KC,2022,20,KC,JAX,16:30,GEHA Field at Arrowhead Stadium,Home,outdoors,grass,36.0,6.0,1,0,1.0,0,0,1.681,0.482,-0.0,0.301,0.0,-0.0,2.464
2022_20_NYG_PHI,2022,20,PHI,NYG,20:15,Lincoln Financial Field,Home,outdoors,grass,40.0,6.0,1,0,0.0,1,1,1.681,0.482,-0.0,0.0,0.587,-0.758,1.992
2022_20_CIN_BUF,2022,20,BUF,CIN,15:00,New Era Field,Home,outdoors,a_turf,32.0,4.0,0,0,0.0,0,0,1.681,0.0,-0.0,0.0,0.0,-0.0,1.681
2022_20_DAL_SF,2022,20,SF,DAL,18:30,Levi's Stadium,Home,outdoors,grass,55.0,19.0,0,0,2.0,1,0,1.681,0.0,-0.0,0.602,0.587,-0.0,2.87
2022_21_SF_PHI,2022,21,PHI,SF,15:00,Lincoln Financial Field,Home,outdoors,grass,52.0,14.0,0,0,1.0,0,0,1.681,0.0,-0.0,0.301,0.0,-0.0,1.982
2022_21_CIN_KC,2022,21,KC,CIN,18:30,GEHA Field at Arrowhead Stadium,Home,outdoors,grass,22.0,13.0,0,0,1.0,1,0,1.681,0.0,-0.0,0.301,0.587,-0.0,2.569
2022_22_KC_PHI,2022,22,PHI,KC,18:30,State Farm Stadium,Neutral,closed,grass,,,0,0,-1.0,0,0,0.0,0.0,-0.0,-0.301,0.0,-0.0,-0.301
2023_01_DET_KC,2023,1,KC,DET,20:20,GEHA Field at Arrowhead Stadium,Home,outdoors,,,,0,0,1.0,0,0,1.697,0.0,-0.0,0.304,0.0,-0.0,2.001
2023_01_CAR_ATL,2023,1,ATL,CAR,13:00,Mercedes-Benz Stadium,Home,closed,,,,0,0,0.0,0,1,1.697,0.0,-0.0,0.0,0.0,-0.765,0.932
2023_01_HOU_BAL,2023,1,BAL,HOU,13:00,M&T Bank Stadium,Home,outdoors,,,,0,0,1.0,0,0,1.697,0.0,-0.0,0.304,0.0,-0.0,2.001
2023_01_CIN_CLE,2023,1,CLE,CIN,13:00,FirstEnergy Stadium,Home,outdoors,,,,0,0,0.0,0,1,1.697,0.0,-0.0,0.0,0.0,-0.765,0.932
2023_01_JAX_IND,2023,1,IND,JAX,13:00,Lucas Oil Stadium,Home,closed,,,,0,0,0.0,0,1,1.697,0.0,-0.0,0.0,0.0,-0.765,0.932
2023_01_TB_MIN,2023,1,MIN,TB,13:00,U.S. Bank Stadium,Home,dome,,,,0,0,-1.0,0,0,1.697,0.0,-0.0,-0.304,0.0,-0.0,1.393
2023_01_TEN_NO,2023,1,NO,TEN,13:00,Mercedes-Benz Superdome,Home,dome,,,,0,0,0.0,0,0,1.697,0.0,-0.0,0.0,0.0,-0.0,1.697
2023_01_SF_PIT,2023,1,PIT,SF,13:00,Acrisure Stadium,Home,outdoors,,,,0,0,3.0,0,0,1.697,0.0,-0.0,0.911,0.0,-0.0,2.608
2023_01_ARI_WAS,2023,1,WAS,ARI,13:00,FedExField,Home,outdoors,,,,0,0,2.0,0,0,1.697,0.0,-0.0,0.608,0.0,-0.0,2.305
2023_01_GB_CHI,2023,1,CHI,GB,16:25,Soldier Field,Home,outdoors,,,,0,0,0.0,0,1,1.697,0.0,-0.0,0.0,0.0,-0.765,0.932
2023_01_OAK_DEN,2023,1,DEN,OAK,16:25,Empower Field at Mile High,Home,outdoors,,,,0,0,0.0,0,1,1.697,0.0,-0.0,0.0,0.0,-0.765,0.932
2023_01_MIA_LAC,2023,1,LAC,MIA,16:25,SoFi Stadium,Home,dome,,,,0,0,2.0,0,0,1.697,0.0,-0.0,0.608,0.0,-0.0,2.305
2023_01_PHI_NE,2023,1,NE,PHI,16:25,Gillette Stadium,Home,outdoors,,,,0,0,0.0,0,0,1.697,0.0,-0.0,0.0,0.0,-0.0,1.697
2023_01_LAR_SEA,2023,1,SEA,LAR,16:25,Lumen Field,Home,outdoors,,,,0,0,0.0,0,1,1.697,0.0,-0.0,0.0,0.0,-0.765,0.932
2023_01_DAL_NYG,2023,1,NYG,DAL,20:20,MetLife Stadium,Home,outdoors,,,,0,0,-1.0,0,1,1.697,0.0,-0.0,-0.304,0.0,-0.765,0.628
2023_01_BUF_NYJ,2023,1,NYJ,BUF,20:15,MetLife Stadium,Home,outdoors,,,,0,0,0.0,0,1,1.697,0.0,-0.0,0.0,0.0,-0.765,0.932
2023_02_MIN_PHI,2023,2,PHI,MIN,20:15,Lincoln Financial Field,Home,outdoors,,,,0,0,-1.0,0,0,1.719,0.0,-0.0,-0.308,0.0,-0.0,1.411
2023_02_GB_ATL,2023,2,ATL,GB,13:00,Mercedes-Benz Stadium,Home,open,,,,0,0,1.0,0,0,1.719,0.0,-0.0,0.308,0.0,-0.0,2.027
2023_02_OAK_BUF,2023,2,BUF,OAK,13:00,New Era Field,Home,outdoors,,,,0,0,3.0,0,0,1.719,0.0,-0.0,0.923,0.0,-0.0,2.642
2023_02_BAL_CIN,2023,2,CIN,BAL,13:00,Paycor Stadium,Home,outdoors,,,,0,0,0.0,0,1,1.719,0.0,-0.0,0.0,0.0,-0.775,0.944
2023_02_SEA_DET,2023,2,DET,SEA,13:00,Ford Field,Home,dome,,,,0,0,3.0,0,0,1.719,0.0,-0.0,0.923,0.0,-0.0,2.642
2023_02_IND_HOU,2023,2,HOU,IND,13:00,NRG Stadium,Home,open,,,,0,0,-1.0,0,1,1.719,0.0,-0.0,-0.308,0.0,-0.775,0.636
2023_02_KC_JAX,2023,2,JAX,KC,13:00,TIAA Bank Stadium,Home,outdoors,,,,0,0,1.0,0,0,1.719,0.0,-0.0,0.308,0.0,-0.0,2.027
2023_02_CHI_TB,2023,2,TB,CHI,13:00,Raymond James Stadium,Home,outdoors,,,,0,0,1.0,0,0,1.719,0.0,-0.0,0.308,0.0,-0.0,2.027
2023_02_LAC_TEN,2023,2,TEN,LAC,13:00,Nissan Stadium,Home,outdoors,,,,0,0,2.0,0,0,1.719,0.0,-0.0,0.615,0.0,-0.0,2.334
2023_02_NYG_ARI,2023,2,ARI,NYG,16:05,State Farm Stadium,Home,closed,,,,0,0,2.0,0,0,1.719,0.0,-0.0,0.615,0.0,-0.0,2.334
2023_02_SF_LAR,2023,2,LAR,SF,16:05,SoFi Stadium,Home,dome,,,,0,0,0.0,0,1,1.719,0.0,-0.0,0.0,0.0,-0.775,0.944
2023_02_NYJ_DAL,2023,2,DAL,NYJ,16:25,AT&T Stadium,Home,open,,,,0,0,1.0,0,0,1.719,0.0,-0.0,0.308,0.0,-0.0,2.027
2023_02_WAS_DEN,2023,2,DEN,WAS,16:25,Empower Field at Mile High,Home,outdoors,,,,0,0,2.0,0,0,1.719,0.0,-0.0,0.615,0.0,-0.0,2.334
2023_02_MIA_NE,2023,2,NE,MIA,20:20,Gillette Stadium,Home,outdoors,,,,0,0,0.0,0,1,1.719,0.0,-0.0,0.0,0.0,-0.775,0.944
2023_02_NO_CAR,2023,2,CAR,NO,19:15,Bank of America Stadium,Home,outdoors,,,,0,0,-1.0,0,1,1.719,0.0,-0.0,-0.308,0.0,-0.775,0.636
2023_02_CLE_PIT,2023,2,PIT,CLE,20:15,Acrisure Stadium,Home,outdoors,,,,0,0,0.0,0,1,1.719,0.0,-0.0,0.0,0.0,-0.775,0.944
2023_03_NYG_SF,2023,3,SF,NYG,20:15,Levi's Stadium,Home,outdoors,grass,77.0,13.0,0,0,3.0,1,0,1.719,0.0,-0.0,0.923,0.6,-0.0,3.242
2023_03_IND_BAL,2023,3,BAL,IND,13:00,M&T Bank Stadium,Home,outdoors,grass,68.0,3.0,0,0,0.0,1,0,1.719,0.0,-0.0,0.0,0.6,-0.0,2.319
2023_03_TEN_CLE,2023,3,CLE,TEN,13:00,FirstEnergy Stadium,Home,outdoors,grass,68.0,5.0,0,0,1.0,0,0,1.719,0.0,-0.0,0.308,0.0,-0.0,2.027
2023_03_ATL_DET,2023,3,DET,ATL,13:00,Ford Field,Home,dome,fieldturf,,,0,0,0.0,0,0,1.719,0.0,-0.0,0.0,0.0,-0.0,1.719
2023_03_NO_GB,2023,3,GB,NO,13:00,Lambeau Field,Home,outdoors,grass,68.0,10.0,0,0,0.0,1,0,1.719,0.0,-0.0,0.0,0.6,-0.0,2.319
2023_03_HOU_JAX,2023,3,JAX,HOU,13:00,TIAA Bank Stadium,Home,outdoors,grass,84.0,6.0,0,0,1.0,1,1,1.719,0.0,-0.0,0.308,0.6,-0.775,1.852
2023_03_DEN_MIA,2023,3,MIA,DEN,13:00,Hard Rock Stadium,Home,outdoors,grass,86.0,5.0,0,0,2.0,0,0,1.719,0.0,-0.0,0.615,0.0,-0.0,2.334
2023_03_LAC_MIN,2023,3,MIN,LAC,13:00,U.S. Bank Stadium,Home,dome,sportturf,,,0,0,2.0,0,0,1.719,0.0,-0.0,0.615,0.0,-0.0,2.334
2023_03_NE_NYJ,2023,3,NYJ,NE,13:00,MetLife Stadium,Home,outdoors,fieldturf,64.0,14.0,0,0,0.0,0,1,1.719,0.0,-0.0,0.0,0.0,-0.775,0.944
2023_03_BUF_WAS,2023,3,WAS,BUF,13:00,FedExField,Home,outdoors,grass,65.0,1.0,0,0,0.0,1,0,1.719,0.0,-0.0,0.0,0.6,-0.0,2.319
2023_03_CAR_SEA,2023,3,SEA,CAR,16:05,Lumen Field,Home,outdoors,fieldturf,61.0,2.0,0,0,1.0,1,0,1.719,0.0,-0.0,0.308,0.6,-0.0,2.627
2023_03_DAL_ARI,2023,3,ARI,DAL,16:25,State Farm Stadium,Home,open,grass,,,0,0,1.0,1,0,1.719,0.0,-0.0,0.308,0.6,-0.0,2.627
2023_03_CHI_KC,2023,3,KC,CHI,16:25,GEHA Field at Arrowhead Stadium,Home,outdoors,grass,,,0,0,0.0,0,0,1.719,0.0,-0.0,0.0,0.0,-0.0,1.719
2023_03_PIT_OAK,2023,3,OAK,PIT,20:20,Allegiant Stadium,Home,dome,grass,,,0,0,3.0,0,0,1.719,0.0,-0.0,0.923,0.0,-0.0,2.642
2023_03_PHI_TB,2023,3,TB,PHI,19:15,Raymond James Stadium,Home,outdoors,grass,90.0,4.0,0,0,0.0,0,0,1.719,0.0,-0.0,0.0,0.0,-0.0,1.719
2023_03_LAR_CIN,2023,3,CIN,LAR,20:15,Paycor Stadium,Home,outdoors,fieldturf,74.0,7.0,0,0,-3.0,0,0,1.719,0.0,-0.0,-0.923,0.0,-0.0,0.796
2023_04_DET_GB,2023,4,GB,DET,20:15,Lambeau Field,Home,outdoors,grass,64.0,8.0,0,0,1.0,1,1,1.716,0.0,-0.0,0.307,0.599,-0.774,1.848
2023_04_ATL_JAX,2023,4,JAX,ATL,09:30,Wembley Stadium,Neutral,outdoors,,,,0,0,0.0,0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2023_04_MIA_BUF,2023,4,BUF,MIA,13:00,New Era Field,Home,outdoors,a_turf,70.0,2.0,0,0,0.0,1,1,1.716,0.0,-0.0,0.0,0.599,-0.774,1.541
2023_04_MIN_CAR,2023,4,CAR,MIN,13:00,Bank of America Stadium,Home,outdoors,grass,78.0,7.0,0,0,1.0,1,0,1.716,0.0,-0.0,0.307,0.599,-0.0,2.622
2023_04_DEN_CHI,2023,4,CHI,DEN,13:00,Soldier Field,Home,outdoors,grass,80.0,2.0,0,0,1.0,0,0,1.716,0.0,-0.0,0.307,0.0,-0.0,2.023
2023_04_BAL_CLE,2023,4,CLE,BAL,13:00,FirstEnergy Stadium,Home,outdoors,grass,71.0,7.0,0,0,0.0,0,1,1.716,0.0,-0.0,0.0,0.0,-0.774,0.942
2023_04_PIT_HOU,2023,4,HOU,PIT,13:00,NRG Stadium,Home,open,astroturf,,,0,0,-1.0,1,0,1.716,0.0,-0.0,-0.307,0.599,-0.0,2.008
2023_04_LAR_IND,2023,4,IND,LAR,13:00,Lucas Oil Stadium,Home,open,fieldturf,,,0,0,3.0,0,0,1.716,0.0,-0.0,0.921,0.0,-0.0,2.637
2023_04_TB_NO,2023,4,NO,TB,13:00,Mercedes-Benz Superdome,Home,dome,sportturf,,,0,0,-1.0,1,1,1.716,0.0,-0.0,-0.307,0.599,-0.774,1.234
2023_04_WAS_PHI,2023,4,PHI,WAS,13:00,Lincoln Financial Field,Home,outdoors,grass,,,0,0,0.0,0,1,1.716,0.0,-0.0,0.0,0.0,-0.774,0.942
2023_04_CIN_TEN,2023,4,TEN,CIN,13:00,Nissan Stadium,Home,outdoors,grass,82.0,4.0,0,0,-1.0,1,0,1.716,0.0,-0.0,-0.307,0.599,-0.0,2.008
2023_04_OAK_LAC,2023,4,LAC,OAK,16:05,SoFi Stadium,Home,dome,matrixturf,,,0,0,0.0,1,1,1.716,0.0,-0.0,0.0,0.599,-0.774,1.541
2023_04_NE_DAL,2023,4,DAL,NE,16:25,AT&T Stadium,Home,closed,matrixturf,,,0,0,1.0,0,0,1.716,0.0,-0.0,0.307,0.0,-0.0,2.023
2023_04_ARI_SF,2023,4,SF,ARI,16:25,Levi's Stadium,Home,outdoors,grass,75.0,9.0,0,0,-0.0,0,1,1.716,0.0,-0.0,-0.0,0.0,-0.774,0.942
2023_04_KC_NYJ,2023,4,NYJ,KC,20:20,MetLife Stadium,Home,outdoors,fieldturf,69.0,5.0,0,0,-1.0,1,0,1.716,0.0,-0.0,-0.307,0.599,-0.0,2.008
2023_04_SEA_NYG,2023,4,NYG,SEA,20:15,MetLife Stadium,Home,outdoors,fieldturf,67.0,8.0,0,0,-3.0,0,0,1.716,0.0,-0.0,-0.921,0.0,-0.0,0.795
2023_05_CHI_WAS,2023,5,WAS,CHI,20:15,FedExField,Home,outdoors,grass,70.0,1.0,0,0,-1.0,0,0,1.718,0.0,-0.0,-0.308,0.0,-0.0,1.41
2023_05_JAX_BUF,2023,5,BUF,JAX,09:30,Tottenham Stadium,Neutral,outdoors,,,,0,0,0.0,0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2023_05_HOU_ATL,2023,5,ATL,HOU,13:00,Mercedes-Benz Stadium,Home,open,fieldturf,,,0,0,1.0,0,0,1.718,0.0,-0.0,0.308,0.0,-0.0,2.026
2023_05_CAR_DET,2023,5,DET,CAR,13:00,Ford Field,Home,dome,fieldturf,,,0,0,0.0,1,0,1.718,0.0,-0.0,0.0,0.6,-0.0,2.318
2023_05_TEN_IND,2023,5,IND,TEN,13:00,Lucas Oil Stadium,Home,open,fieldturf,,,0,0,1.0,1,1,1.718,0.0,-0.0,0.308,0.6,-0.775,1.851
2023_05_NYG_MIA,2023,5,MIA,NYG,13:00,Hard Rock Stadium,Home,outdoors,grass,88.0,8.0,0,0,0.0,1,0,1.718,0.0,-0.0,0.0,0.6,-0.0,2.318
2023_05_NO_NE,2023,5,NE,NO,13:00,Gillette Stadium,Home,outdoors,fieldturf,61.0,10.0,0,0,1.0,0,0,1.718,0.0,-0.0,0.308,0.0,-0.0,2.026
2023_05_BAL_PIT,2023,5,PIT,BAL,13:00,Acrisure Stadium,Home,outdoors,grass,53.0,13.0,0,0,0.0,0,1,1.718,0.0,-0.0,0.0,0.0,-0.775,0.943
2023_05_CIN_ARI,2023,5,ARI,CIN,16:05,State Farm Stadium,Home,closed,grass,,,0,0,2.0,1,0,1.718,0.0,-0.0,0.615,0.6,-0.0,2.933
2023_05_PHI_LAR,2023,5,LAR,PHI,16:05,SoFi Stadium,Home,dome,matrixturf,,,0,0,1.0,1,0,1.718,0.0,-0.0,0.308,0.6,-0.0,2.626
2023_05_NYJ_DEN,2023,5,DEN,NYJ,16:25,Empower Field at Mile High,Home,outdoors,grass,73.0,9.0,0,0,2.0,1,0,1.718,0.0,-0.0,0.615,0.6,-0.0,2.933
2023_05_KC_MIN,2023,5,MIN,KC,16:25,U.S. Bank Stadium,Home,dome,sportturf,,,0,0,0.0,1,0,1.718,0.0,-0.0,0.0,0.6,-0.0,2.318
2023_05_DAL_SF,2023,5,SF,DAL,20:20,Levi's Stadium,Home,outdoors,grass,78.0,10.0,0,0,2.0,1,0,1.718,0.0,-0.0,0.615,0.6,-0.0,2.933
2023_05_GB_OAK,2023,5,OAK,GB,20:15,Allegiant Stadium,Home,dome,grass,,,0,0,2.0,0,0,1.718,0.0,-0.0,0.615,0.0,-0.0,2.333
2023_06_DEN_KC,2023,6,KC,DEN,20:15,GEHA Field at Arrowhead Stadium,Home,outdoors,grass,,,0,0,-1.0,0,1,1.727,0.0,-0.0,-0.309,0.0,-0.779,0.639
2023_06_BAL_TEN,2023,6,TEN,BAL,09:30,Tottenham Stadium,Neutral,outdoors,,,,0,0,-1.0,0,0,0.0,0.0,-0.0,-0.309,0.0,-0.0,-0.309
2023_06_WAS_ATL,2023,6,ATL,WAS,13:00,Mercedes-Benz Stadium,Home,closed,fieldturf,,,0,0,0.0,1,0,1.727,0.0,-0.0,0.0,0.603,-0.0,2.33
2023_06_MIN_CHI,2023,6,CHI,MIN,13:00,Soldier Field,Home,outdoors,grass,53.0,16.0,0,0,0.0,1,1,1.727,0.0,-0.0,0.0,0.603,-0.779,1.551
2023_06_SEA_CIN,2023,6,CIN,SEA,13:00,Paycor Stadium,Home,outdoors,fieldturf,57.0,15.0,0,1,3.0,0,0,1.727,0.0,-1.344,0.927,0.0,-0.0,1.31
2023_06_SF_CLE,2023,6,CLE,SF,13:00,FirstEnergy Stadium,Home,outdoors,grass,53.0,15.0,1,0,3.0,0,0,1.727,0.496,-0.0,0.927,0.0,-0.0,3.15
2023_06_NO_HOU,2023,6,HOU,NO,13:00,NRG Stadium,Home,closed,astroturf,,,0,0,0.0,0,0,1.727,0.0,-0.0,0.0,0.0,-0.0,1.727
2023_06_IND_JAX,2023,6,JAX,IND,13:00,TIAA Bank Stadium,Home,outdoors,grass,,,0,0,0.0,1,1,1.727,0.0,-0.0,0.0,0.603,-0.779,1.551
2023_06_CAR_MIA,2023,6,MIA,CAR,13:00,Hard Rock Stadium,Home,outdoors,grass,87.0,12.0,0,0,0.0,0,0,1.727,0.0,-0.0,0.0,0.0,-0.0,1.727
2023_06_NE_OAK,2023,6,OAK,NE,16:05,Allegiant Stadium,Home,dome,grass,,,0,0,1.0,1,0,1.727,0.0,-0.0,0.309,0.603,-0.0,2.639
2023_06_ARI_LAR,2023,6,LAR,ARI,16:25,SoFi Stadium,Home,dome,matrixturf,,,0,0,-0.0,1,1,1.727,0.0,-0.0,-0.0,0.603,-0.779,1.551
2023_06_PHI_NYJ,2023,6,NYJ,PHI,16:25,MetLife Stadium,Home,outdoors,fieldturf,59.0,11.0,0,0,0.0,1,0,1.727,0.0,-0.0,0.0,0.603,-0.0,2.33
2023_06_DET_TB,2023,6,TB,DET,16:25,Raymond James Stadium,Home,outdoors,grass,77.0,13.0,1,0,0.0,1,0,1.727,0.496,-0.0,0.0,0.603,-0.0,2.826
2023_06_NYG_BUF,2023,6,BUF,NYG,20:20,New Era Field,Home,outdoors,a_turf,46.0,7.0,0,0,0.0,0,0,1.727,0.0,-0.0,0.0,0.0,-0.0,1.727
