,level,level_weeks,reg_weeks,kick_in,mae
12353,2.25,69,265,1.0,10.631527961138383
12354,2.0,121,279,1.0,10.631528008543484
12355,2.25,66,297,0.75,10.631528189020608
12356,2.75,13,129,1.0,10.631528209330138
12357,2.5,38,281,0.5,10.631528244883617
12358,2.0,121,277,1.0,10.631528342151796
12359,2.75,17,119,0.5,10.631528375898178
12360,2.75,15,279,0.75,10.631528400858487
12361,2.25,57,275,0.75,10.631528447418026
12362,2.25,11,241,1.0,10.631528514570586
12363,2.25,71,268,1.0,10.631528538818849
12364,2.0,121,278,1.0,10.63152855475693
12365,2.5,31,255,0.75,10.631528590038323
12366,2.75,17,186,1.0,10.63152862811289
12367,2.25,64,292,0.75,10.63152868549977
12368,2.25,27,288,1.0,10.63152871635554
12369,2.25,61,278,0.75,10.63152872312929
12370,2.25,65,290,0.75,10.631528850962528
12371,2.5,27,274,0.5,10.631528853977716
12372,2.25,31,248,1.0,10.631528886567144
12373,2.5,10,192,0.75,10.631528920578312
12374,2.5,40,106,1.0,10.631528947604078
12375,2.0,99,286,1.0,10.631529098229702
12376,2.5,12,274,0.5,10.631529228842638
12377,2.0,112,283,1.0,10.631529313504512
12378,2.0,115,281,1.0,10.63152931966223
12379,2.25,77,271,1.0,10.631529355100682
12380,2.0,121,276,1.0,10.631529381525793
12381,2.75,11,208,1.0,10.631529421872436
12382,2.25,58,282,1.0,10.631529425232586
12383,2.25,65,295,0.75,10.631529443881467
12384,2.75,16,122,0.5,10.63152945377866
12385,2.0,38,292,1.0,10.631529478548211
12386,2.5,27,201,1.0,10.631529520522143
12387,2.5,17,274,0.5,10.631529580156736
12388,2.5,34,257,0.75,10.63152958555773
12389,2.0,112,273,1.0,10.631529598216124
12390,2.5,43,291,0.75,10.631529718705464
12391,2.5,12,131,0.75,10.631529746830727
12392,2.75,28,100,0.75,10.631529758493576
12393,2.25,198,70,0.75,10.63152982453198
12394,2.25,198,70,0.5,10.63152982453198
12395,2.25,198,70,1.0,10.63152982453198
12396,2.25,11,129,1.0,10.631529865285009
12397,2.5,28,123,1.0,10.631529881945236
12398,2.0,31,268,1.0,10.631529931707565
12399,2.5,21,109,1.0,10.631530027284022
12400,2.5,27,113,0.75,10.631530093274558
12401,2.5,13,274,0.5,10.631530222336266
12402,2.25,10,240,1.0,10.631530255806352
12403,2.5,13,109,1.0,10.63153029637534
12404,2.0,12,268,1.0,10.631530400861644
12405,2.5,25,197,1.0,10.631530493804046
12406,2.5,41,108,0.75,10.631530500193277
12407,2.5,13,247,1.0,10.631530501140912
12408,2.5,42,294,0.75,10.631530533478552
12409,2.25,75,276,1.0,10.631530612144308
12410,2.5,10,198,0.75,10.631530623629546
12411,2.0,66,290,1.0,10.631530683734788
12412,2.75,24,115,1.0,10.631530704404645
12413,2.0,88,271,1.0,10.63153074383536
12414,2.5,44,266,0.75,10.631530793620223
12415,2.25,12,257,0.75,10.631530845003333
12416,2.25,51,271,0.75,10.631530847297311
12417,2.25,79,273,1.0,10.631530870621008
12418,2.25,10,256,0.75,10.63153090452576
12419,2.5,30,276,0.5,10.631530927837016
12420,2.25,54,256,1.0,10.631530987701437
12421,2.0,119,280,1.0,10.631531002248147
12422,2.5,42,264,0.75,10.63153100610246
12423,2.0,92,287,1.0,10.631531195356516
12424,2.5,35,118,1.0,10.631531230783436
12425,2.5,39,261,0.75,10.631531331811562
12426,2.25,64,281,0.75,10.631531335994378
12427,2.5,42,102,0.75,10.631531404689463
12428,2.75,26,116,1.0,10.631531433539331
12429,2.0,76,289,1.0,10.631531439681677
12430,2.5,15,272,0.5,10.631531474207838
12431,2.25,67,287,0.75,10.631531479132866
12432,2.0,120,275,1.0,10.631531487707202
12433,2.5,27,114,0.75,10.631531531981278
12434,2.25,49,254,1.0,10.631531575762368
12435,2.5,17,275,0.5,10.631531588811626
12436,2.75,28,118,0.75,10.631531592841156
12437,2.0,109,284,1.0,10.63153159794612
12438,2.5,14,274,0.5,10.631531603962229
12439,2.5,21,272,0.5,10.631531636552229
12440,2.75,10,131,1.0,10.631531658363652
12441,2.0,55,291,1.0,10.631531671615257
12442,2.5,22,272,0.5,10.631531770404106
12443,2.0,70,270,1.0,10.631531804822972
12444,2.5,36,279,0.5,10.631531825426537
12445,2.0,115,282,1.0,10.631531945026056
12446,2.5,46,103,0.75,10.631531952250578
12447,2.5,16,274,0.5,10.63153195541176
12448,2.25,70,267,1.0,10.631532029902395
12449,2.75,19,191,1.0,10.631532041287915
12450,2.75,19,272,0.75,10.631532098495732
12451,2.25,36,265,0.75,10.631532162812388
12452,2.0,118,274,1.0,10.631532305358414
12453,2.5,15,274,0.5,10.631532370969632
12454,2.5,15,276,0.5,10.631532383610162
12455,2.0,21,292,1.0,10.631532440517608
12456,2.0,103,272,1.0,10.631532485098305
12457,2.5,37,287,0.5,10.631532525575176
12458,2.5,39,285,0.5,10.631532528085934
12459,2.5,37,280,0.5,10.631532529285057
12460,2.0,122,279,1.0,10.631532556633944
12461,2.0,52,269,1.0,10.631532600883729
12462,2.5,42,102,1.0,10.631532601806445
12463,2.0,105,285,1.0,10.631532665009562
12464,2.75,13,121,0.5,10.631532685023927
12465,2.0,122,277,1.0,10.631532859917304
12466,2.75,16,275,0.75,10.631532884654646
12467,2.75,19,189,1.0,10.631532911334348
12468,2.0,39,292,1.0,10.631532982609569
12469,2.5,20,272,0.5,10.631533073463352
12470,2.25,63,280,0.75,10.631533074538549
12471,2.0,122,278,1.0,10.631533082562385
12472,2.0,85,288,1.0,10.631533108393764
12473,2.25,67,284,0.75,10.631533390108816
12474,2.5,28,273,0.5,10.631533444564818
12475,2.5,39,282,0.5,10.63153347780992
12476,2.75,33,113,0.75,10.631533552379617
12477,2.75,32,101,1.0,10.631533639781043
12478,2.25,73,277,1.0,10.63153372139664
12479,2.25,66,289,0.75,10.631533843257742
12480,2.0,122,276,1.0,10.631533883652734
12481,2.25,56,257,1.0,10.631533901162348
12482,2.25,64,261,1.0,10.631533924336203
12483,2.5,29,275,0.5,10.631533979924644
12484,2.0,116,281,1.0,10.631534033340436
12485,2.25,19,259,0.75,10.631534059139325
12486,2.25,69,264,1.0,10.631534117797196
12487,2.0,113,283,1.0,10.631534119677095
12488,2.25,67,299,0.75,10.631534224726996
12489,2.5,39,299,0.5,10.631534232205004
12490,2.0,100,286,1.0,10.631534232560195
12491,2.75,21,122,0.75,10.63153432751951
12492,2.0,113,273,1.0,10.631534354233525
12493,2.5,34,278,0.5,10.631534378384568
12494,2.25,73,269,1.0,10.63153449947302
12495,2.25,22,245,1.0,10.631534524225843
12496,2.5,26,252,0.75,10.631534633028982
12497,2.5,47,287,0.75,10.631534647495624
12498,2.75,56,104,0.75,10.631534652460433
12499,2.25,199,90,0.5,10.631534770166809
12500,2.25,199,90,0.75,10.631534770166809
12501,2.25,199,90,1.0,10.631534770166809
12502,2.5,23,272,0.5,10.631534833664643
12503,2.75,32,106,1.0,10.631535093722686
12504,2.5,18,275,1.0,10.631535114979624
12505,2.5,28,274,0.5,10.631535228353078
12506,2.75,45,100,0.75,10.631535323719095
12507,2.25,61,260,1.0,10.631535349854577
12508,2.25,79,272,1.0,10.631535381546865
12509,2.5,16,272,0.5,10.631535387177893
12510,2.25,37,250,1.0,10.63153539658877
12511,2.75,14,122,0.5,10.631535465434972
12512,2.5,19,272,0.5,10.631535511461124
12513,2.5,23,113,1.0,10.63153553034135
12514,2.25,34,287,1.0,10.631535561800035
12515,2.0,120,280,1.0,10.631535597828467
12516,2.25,19,244,1.0,10.631535649847727
12517,2.0,67,290,1.0,10.631535759472502
12518,2.5,17,276,1.0,10.631535830419905
12519,2.5,34,294,0.5,10.631535867448909
12520,2.5,48,271,0.75,10.63153587957209
12521,2.25,66,296,0.75,10.631535901230846
12522,2.0,121,275,1.0,10.631536000874576
12523,2.5,11,277,0.5,10.631536068579251
12524,2.75,29,119,1.0,10.63153606978324
12525,2.25,67,283,0.75,10.631536176059296
12526,2.0,89,271,1.0,10.631536207437014
12527,2.25,20,289,1.0,10.631536287824442
12528,2.0,32,268,1.0,10.631536396734642
12529,2.25,69,279,1.0,10.631536419724236
12530,2.0,77,289,1.0,10.631536436109522
12531,2.0,93,287,1.0,10.631536465668864
12532,2.0,110,284,1.0,10.631536471376313
12533,2.75,19,264,0.75,10.631536499909078
12534,2.25,52,272,0.75,10.631536501811867
12535,2.25,44,268,0.75,10.631536565439802
12536,2.5,11,129,0.75,10.631536581928843
12537,2.0,40,292,1.0,10.631536594758815
12538,2.25,75,270,1.0,10.63153663556165
12539,2.0,116,282,1.0,10.631536647668064
12540,2.0,56,291,1.0,10.631536763837753
12541,2.0,119,274,1.0,10.631536871164212
12542,2.5,36,110,0.75,10.631536951035514
12543,2.5,18,182,1.0,10.631536957458882
12544,2.5,18,272,0.5,10.63153703615479
12545,2.0,123,279,1.0,10.631537052185047
12546,2.25,68,263,1.0,10.631537058662778
12547,2.5,49,276,0.75,10.631537074476308
12548,2.5,38,297,0.5,10.631537104416614
12549,2.5,17,272,0.5,10.631537115625283
12550,2.25,71,278,1.0,10.631537200473147
12551,2.0,123,277,1.0,10.631537325960812
12552,2.5,16,275,0.5,10.631537415652645
12553,2.0,104,272,1.0,10.631537482382464
12554,2.5,33,292,0.5,10.631537547106738
12555,2.0,123,278,1.0,10.631537558346803
12556,2.5,29,263,1.0,10.631537568724797
12557,2.0,106,285,1.0,10.631537628376158
12558,2.25,16,243,1.0,10.631537645777586
12559,2.5,18,248,0.75,10.631537703323463
12560,2.0,71,270,1.0,10.631537825366912
12561,2.5,24,272,0.5,10.631537938422204
12562,2.75,14,102,0.75,10.631538055370124
12563,2.25,77,275,1.0,10.63153807583496
12564,2.25,52,255,1.0,10.631538146560482
12565,2.25,14,189,1.0,10.631538147240104
12566,2.25,68,285,0.75,10.631538153611558
12567,2.75,52,107,0.75,10.631538230854009
12568,2.5,19,249,0.75,10.631538236435292
12569,2.5,28,253,0.75,10.631538260576036
12570,2.0,123,276,1.0,10.631538334388502
12571,2.5,36,288,0.5,10.631538382147845
12572,2.75,57,103,0.75,10.63153848238046
12573,2.0,86,288,1.0,10.631538494925849
12574,2.25,46,285,1.0,10.631538668389178
12575,2.0,117,281,1.0,10.631538690546318
12576,2.75,54,101,0.75,10.631538706847731
12577,2.5,32,115,1.0,10.63153871429508
12578,2.25,66,280,1.0,10.63153884100877
12579,2.0,114,283,1.0,10.631538867158136
12580,2.75,17,122,0.5,10.631538915157895
12581,2.75,31,114,0.75,10.631539010181752
12582,2.25,44,252,1.0,10.631539035884764
12583,2.0,114,273,1.0,10.631539053028789
12584,2.5,42,299,0.75,10.63153909650956
12585,2.0,53,269,1.0,10.631539098144165
12586,2.25,59,259,1.0,10.631539110912325
12587,2.25,68,286,0.75,10.631539190593454
12588,2.5,35,289,0.5,10.631539273743174
12589,2.0,101,286,1.0,10.631539300897591
12590,2.25,13,242,1.0,10.63153931953598
12591,2.25,16,198,1.0,10.631539407744574
12592,2.75,48,108,0.75,10.631539526638424
12593,2.5,34,120,1.0,10.631539541600928
12594,2.25,67,298,0.75,10.631539597360726
12595,2.5,28,115,0.75,10.631539629564667
12596,2.5,50,280,0.75,10.63153974507378
12597,2.25,15,196,1.0,10.631539833393242
12598,2.5,20,102,0.75,10.631539838962167
12599,2.5,26,124,1.0,10.631540057488188
12600,2.75,38,111,0.75,10.631540063196878
12601,2.25,16,105,1.0,10.631540102421289
12602,2.5,39,109,0.75,10.631540113985093
12603,2.0,121,280,1.0,10.63154013952676
12604,2.25,199,77,0.5,10.631540257964534
12605,2.25,199,77,1.0,10.631540257964534
12606,2.25,199,77,0.75,10.631540257964534
12607,2.0,41,292,1.0,10.631540301868794
12608,2.25,40,266,0.75,10.631540324875113
12609,2.25,54,273,0.75,10.631540343081603
12610,2.5,36,295,0.5,10.631540362319322
12611,2.0,122,275,1.0,10.631540462281906
12612,2.75,26,121,1.0,10.631540495625146
12613,2.5,31,108,1.0,10.631540511682042
12614,2.0,68,290,1.0,10.631540772686922
12615,2.5,13,103,0.75,10.63154082543375
12616,2.5,33,277,0.5,10.63154099742088
12617,2.0,20,292,1.0,10.63154103673045
12618,2.5,40,284,0.5,10.631541036788882
12619,2.75,17,259,0.75,10.63154115497864
12620,2.5,14,276,0.5,10.631541174950582
12621,2.5,46,104,0.75,10.631541210726478
12622,2.5,27,266,1.0,10.631541215389278
12623,2.5,15,278,1.0,10.631541275278815
12624,2.0,111,284,1.0,10.631541284387543
12625,2.0,117,282,1.0,10.631541293876888
12626,2.0,78,289,1.0,10.631541364785916
12627,2.5,46,106,0.75,10.631541380525611
12628,2.0,120,274,1.0,10.631541383948049
12629,2.5,29,273,0.5,10.631541388989028
12630,2.25,199,89,1.0,10.631541407436488
12631,2.25,199,89,0.5,10.631541407436488
12632,2.25,199,89,0.75,10.631541407436488
12633,2.5,43,292,0.75,10.631541427746994
12634,2.0,124,279,1.0,10.63154149607776
12635,2.0,90,271,1.0,10.631541597352408
12636,2.25,58,276,0.75,10.631541667324036
12637,2.0,94,287,1.0,10.63154166742468
12638,2.0,124,277,1.0,10.631541741137804
12639,2.5,15,275,0.5,10.63154179531509
12640,2.75,14,253,0.75,10.631541795954597
12641,2.0,57,291,1.0,10.63154181212832
12642,2.25,60,277,0.75,10.631541837480244
12643,2.75,27,120,0.75,10.631541838972938
12644,2.25,33,263,0.75,10.63154197335505
12645,2.0,124,278,1.0,10.631541982975248
12646,2.25,65,294,0.75,10.631542008861336
12647,2.75,56,102,0.75,10.631542117088843
12648,2.5,37,296,0.5,10.63154226810923
12649,2.0,105,272,1.0,10.6315424166522
12650,2.5,22,109,1.0,10.631542481527134
12651,2.0,107,285,1.0,10.631542529260209
12652,2.75,38,104,1.0,10.631542599328776
12653,2.25,65,291,0.75,10.631542644072642
12654,2.5,24,251,0.75,10.63154270353268
12655,2.0,124,276,1.0,10.631542734579364
12656,2.25,47,253,1.0,10.631542774863648
12657,2.5,43,265,0.75,10.631542781157568
12658,2.0,33,268,1.0,10.631542792138504
12659,2.5,25,272,0.5,10.6315428466165
12660,2.5,24,251,1.0,10.631542946513925
12661,2.5,29,274,0.5,10.63154295108877
12662,2.75,13,252,0.75,10.631543142027216
12663,2.0,118,281,1.0,10.63154329226164
12664,2.5,26,188,1.0,10.63154338450454
12665,2.25,67,262,1.0,10.631543425881253
12666,2.25,55,283,1.0,10.631543471843154
12667,2.5,27,190,1.0,10.631543490544706
12668,2.0,115,283,1.0,10.63154355698818
12669,2.5,31,276,0.5,10.631543656188631
12670,2.0,115,273,1.0,10.631543695592477
12671,2.0,72,270,1.0,10.631543760993798
12672,2.5,46,268,0.75,10.631543765704585
12673,2.0,87,288,1.0,10.631543811608871
12674,2.25,63,279,0.75,10.631543818150767
12675,2.5,31,111,0.75,10.63154382300239
12676,2.75,33,101,1.0,10.631544066667493
12677,2.25,49,270,0.75,10.63154407266848
12678,2.0,42,292,1.0,10.631544091857911
12679,2.5,34,290,0.5,10.63154422066035
12680,2.0,102,286,1.0,10.631544304448791
12681,2.25,51,284,1.0,10.631544452720371
12682,2.0,122,280,1.0,10.631544628261286
12683,2.25,79,274,1.0,10.631544773575827
12684,2.25,34,264,0.75,10.63154484287913
12685,2.0,123,275,1.0,10.631544872784964
12686,2.25,20,122,1.0,10.631544915400042
12687,2.75,15,108,1.0,10.631544996631796
12688,2.5,30,275,0.5,10.631544998473396
12689,2.5,29,256,1.0,10.631545120148552
12690,2.75,31,116,0.75,10.631545384285232
12691,2.5,49,275,0.75,10.63154545454428
12692,2.75,15,255,0.75,10.631545464812673
12693,2.5,15,113,1.0,10.631545467365497
12694,2.75,46,100,0.75,10.631545502411118
12695,2.0,54,269,1.0,10.631545510022402
12696,2.25,12,290,1.0,10.63154561352004
12697,2.75,18,194,1.0,10.63154569368926
12698,2.0,69,290,1.0,10.631545723944535
12699,2.25,34,249,1.0,10.631545770984433
12700,2.5,50,281,0.75,10.631545807531554
12701,2.5,34,291,0.5,10.631545819831832
12702,2.0,121,274,1.0,10.631545844597609
12703,2.0,118,282,1.0,10.63154588463625
12704,2.0,125,279,1.0,10.6315458891741
12705,2.25,58,258,1.0,10.631545919854066
12706,2.5,14,275,0.5,10.63154594361111
12707,2.0,112,284,1.0,10.631546038065242
12708,2.75,55,105,0.75,10.631546081052017
12709,2.0,125,277,1.0,10.631546106285777
12710,2.25,12,103,1.0,10.63154613835336
12711,2.5,30,114,1.0,10.631546153912382
12712,2.5,18,124,0.75,10.63154619873638
12713,2.0,79,289,1.0,10.631546226853782
12714,2.25,15,258,0.75,10.631546327952709
12715,2.0,125,278,1.0,10.63154635729441
12716,2.25,62,281,1.0,10.631546394939406
12717,2.25,199,88,1.0,10.631546448337437
12718,2.25,199,88,0.75,10.631546448337437
12719,2.25,199,88,0.5,10.631546448337437
12720,2.25,56,274,0.75,10.631546618121437
12721,2.5,10,277,0.5,10.63154666863002
12722,2.25,10,239,1.0,10.631546687418524
12723,2.75,16,114,1.0,10.631546770411283
12724,2.0,95,287,1.0,10.631546801856038
12725,2.0,58,291,1.0,10.6315468153448
12726,2.75,45,109,0.75,10.631546845655423
12727,2.5,42,263,0.75,10.63154689135991
12728,2.0,91,271,1.0,10.631546914953883
12729,2.25,41,251,1.0,10.631546965297172
12730,2.5,34,293,0.5,10.631547030210912
12731,2.0,125,276,1.0,10.631547085053926
12732,2.5,10,271,0.5,10.631547194309176
12733,2.25,67,288,0.75,10.631547204658236
12734,2.0,106,272,1.0,10.631547289040652
12735,2.25,65,293,0.75,10.631547312530593
12736,2.5,30,122,1.0,10.63154736258928
12737,2.0,108,285,1.0,10.631547368794791
12738,2.75,22,119,0.5,10.631547396609392
12739,2.25,199,91,0.75,10.631547476382435
12740,2.25,199,91,1.0,10.631547476382435
12741,2.25,199,91,0.5,10.631547476382435
12742,2.25,44,267,0.75,10.631547516091093
12743,2.5,19,249,1.0,10.63154755312623
12744,2.75,13,285,0.75,10.63154755985368
12745,2.75,27,107,1.0,10.63154763202924
12746,2.25,41,286,1.0,10.631547769517391
12747,2.5,40,283,0.5,10.631547792557008
12748,2.5,26,204,1.0,10.63154779403312
12749,2.25,67,297,0.75,10.631547800186132
12750,2.25,10,107,1.0,10.631547835541587
12751,2.0,119,281,1.0,10.63154783944623
12752,2.5,39,101,1.0,10.631547863172235
12753,2.0,43,292,1.0,10.631547953624192
12754,2.25,17,124,1.0,10.631548185810392
12755,2.0,116,283,1.0,10.631548190184024
12756,2.5,39,286,0.5,10.631548200554176
12757,2.25,65,292,0.75,10.631548277170602
12758,2.0,116,273,1.0,10.631548282893467
12759,2.5,46,105,0.75,10.631548284989144
12760,2.5,28,118,0.75,10.63154831797219
12761,2.25,29,247,1.0,10.63154834852358
12762,2.25,70,266,1.0,10.631548671700584
12763,2.5,43,102,0.75,10.63154874673456
12764,2.25,70,265,1.0,10.631548781423575
12765,2.75,18,126,1.0,10.631548834960212
12766,2.25,66,290,0.75,10.63154886582013
12767,2.25,72,268,1.0,10.631548914907947
12768,2.25,66,282,0.75,10.631548949755166
12769,2.75,36,102,1.0,10.63154899633558
12770,2.25,66,295,0.75,10.6315490223376
12771,2.0,88,288,1.0,10.63154905962225
12772,2.5,50,279,0.75,10.63154906265999
12773,2.0,123,280,1.0,10.631549064930171
12774,2.0,34,268,1.0,10.631549115353469
12775,2.5,24,125,1.0,10.631549135261444
12776,2.25,78,271,1.0,10.63154914344061
12777,2.0,124,275,1.0,10.63154923322159
12778,2.0,103,286,1.0,10.631549244393067
12779,2.5,15,279,1.0,10.63154926180858
12780,2.5,39,298,0.5,10.63154929394734
12781,2.5,33,116,1.0,10.631549434816828
12782,2.5,10,128,0.75,10.631549461798295
12783,2.5,44,105,1.0,10.631549516839945
12784,2.5,14,131,1.0,10.631549523676291
12785,2.5,13,276,0.5,10.631549579199229
12786,2.0,73,270,1.0,10.631549613172892
12787,2.5,26,194,1.0,10.631549652785385
12788,2.25,22,260,0.75,10.631549678450392
12789,2.75,24,121,0.75,10.631549749973829
12790,2.25,18,117,1.0,10.63154979088426
12791,2.5,39,281,0.5,10.631549810073636
12792,2.5,26,272,0.5,10.631549842698066
12793,2.75,14,284,0.75,10.631549956405882
12794,2.5,49,274,0.75,10.63154999335658
12795,2.25,80,273,1.0,10.631549998360676
12796,2.5,28,265,1.0,10.631550087677889
12797,2.5,15,246,0.75,10.63155011052636
12798,2.25,26,246,1.0,10.631550185988392
12799,2.0,126,279,1.0,10.63155023231764
12800,2.0,122,274,1.0,10.63155025398175
12801,2.0,19,292,1.0,10.63155028644814
12802,2.0,119,282,1.0,10.631550420907809
12803,2.0,126,277,1.0,10.631550422224668
12804,2.25,76,276,1.0,10.631550444225573
12805,2.75,23,120,0.5,10.631550457383565
12806,2.5,16,277,1.0,10.631550580185571
12807,2.0,70,290,1.0,10.631550613840677
12808,2.0,126,278,1.0,10.631550682133105
12809,2.5,31,112,0.75,10.63155073226376
12810,2.0,113,284,1.0,10.631550733469776
12811,2.75,17,114,1.0,10.631550773223188
12812,2.75,30,117,0.75,10.631550818388884
12813,2.5,37,259,0.75,10.631550898695163
12814,2.0,80,289,1.0,10.631551023440084
12815,2.5,38,260,0.75,10.63155105845176
12816,2.25,62,278,0.75,10.631551067813255
12817,2.25,30,262,0.75,10.63155125530366
12818,2.5,11,271,0.5,10.631551375316034
12819,2.0,126,276,1.0,10.631551386623544
12820,2.25,59,282,1.0,10.631551402552342
12821,2.5,35,278,0.5,10.631551497976869
12822,2.0,59,291,1.0,10.631551772505984
12823,2.5,37,279,0.5,10.631551776116073
12824,2.75,15,204,1.0,10.63155182071598
12825,2.0,55,269,1.0,10.63155183715579
12826,2.0,96,287,1.0,10.631551870168837
12827,2.0,44,292,1.0,10.631551876979929
12828,2.25,58,275,0.75,10.631551906382985
12829,2.5,46,107,0.75,10.631551907367356
12830,2.25,68,287,0.75,10.631551953880438
12831,2.75,13,120,0.5,10.631552037851243
12832,2.5,27,253,1.0,10.631552059686184
12833,2.75,54,106,0.75,10.63155207729928
12834,2.5,30,273,0.5,10.631552091796012
12835,2.0,107,272,1.0,10.631552100655522
12836,2.25,50,254,1.0,10.63155211905482
12837,2.0,109,285,1.0,10.631552148086785
12838,2.0,92,271,1.0,10.631552161583793
12839,2.25,55,256,1.0,10.631552212641202
12840,2.25,26,261,0.75,10.631552323396145
12841,2.0,120,281,1.0,10.631552333038597
12842,2.5,38,107,1.0,10.631552519611816
12843,2.25,71,267,1.0,10.631552578095754
12844,2.5,45,104,1.0,10.631552600950185
12845,2.5,46,267,0.75,10.63155265013557
12846,2.5,49,273,0.75,10.631552675113392
12847,2.0,117,283,1.0,10.631552767739375
12848,2.5,13,275,0.5,10.631552814829067
12849,2.0,117,273,1.0,10.631552815879497
12850,2.5,22,250,1.0,10.631552843530956
12851,2.5,24,113,1.0,10.631552910326835
12852,2.5,47,103,0.75,10.63155294359284
12853,2.25,65,281,0.75,10.631552957924836
12854,2.5,32,121,1.0,10.63155299611177
12855,2.5,22,184,1.0,10.631553080179325
